"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1990","1990","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.2203536,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1995","1995","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.2268902,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2000","2000","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.2447925,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2005","2005","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3496152,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3536687,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3889679,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.4108821,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.4160818,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3678556,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3661456,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3603759,"E","Estimated value"
"MNG","Mongolia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2017","2017","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3695848,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",30.54481,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",30.13359,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",14.17561,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",24.14721,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",12.72191,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",13.00262,"E","Estimated value"
"PLW","Palau","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",12.47624,"E","Estimated value"
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,60.24,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2015","2015","PC","Percentage","0","Units",,,0,,
"FJI","Fiji","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2016","2016","PC","Percentage","0","Units",,,0,,
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.427861,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.426288,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.415864,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.443402,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.451133,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.41591,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.440975,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2017","2017","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.713249,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2018","2018","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.730029,"E","Estimated value"
"MKD","North Macedonia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2019","2019","USD_KG","US dollars per kilogram","0","Units","2015","2015",2.56867,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1990","1990","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6088278,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1995","1995","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6602667,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2000","2000","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.7443549,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2005","2005","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.7473336,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.7119176,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.7133633,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.660145,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.7215657,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6764461,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6861843,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6926663,"E","Estimated value"
"BOL","Bolivia","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2017","2017","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.6994581,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1990","1990","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.8681586,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1995","1995","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.095624,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2000","2000","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.060884,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2005","2005","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.9999986,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.9531853,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.9791307,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.031587,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.017506,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.012355,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.023886,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.001914,"E","Estimated value"
"MAR","Morocco","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2017","2017","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.012372,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1990","1990","USD_KG","US dollars per kilogram","0","Units","2015","2015",3.20898,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1995","1995","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.892885,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2000","2000","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.775612,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2005","2005","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.63566,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.537185,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2011","2011","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.49883,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2012","2012","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.753559,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2013","2013","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.510958,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2014","2014","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.683123,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2015","2015","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.622654,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2016","2016","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.512004,"E","Estimated value"
"AGO","Angola","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2017","2017","USD_KG","US dollars per kilogram","0","Units","2015","2015",1.446823,"E","Estimated value"
"MWI","Malawi","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1990","1990","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3610191,"E","Estimated value"
"MWI","Malawi","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","1995","1995","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3489997,"E","Estimated value"
"MWI","Malawi","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2000","2000","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.282297,"E","Estimated value"
"MWI","Malawi","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2005","2005","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3640032,"E","Estimated value"
"MWI","Malawi","DMC_PROD","Non-energy material productivity, GDP per unit of DMC","2010","2010","USD_KG","US dollars per kilogram","0","Units","2015","2015",0.3045138,"E","Estimated value"
